6 BIO IST ETHISCH.,,0,1,0,0,0,1
69  156.,0,0,0,0,0,0,0
75 1kg New Druid Potion Herbal Tea loose org.,0,0,0,0,0,0,0
751kg 124.,0,0,0,0,0,0,0
751kg 149.,0,0,0,0,0,0,0
78 1kg Fruit Delight Tea org.,0,0,0,0,0,0,0
78 1kg Mulled Wine Spice red org.,0,0,0,0,0,0,0
781kg 147.,0,0,0,0,0,0,0
781kg 99.,0,0,0,0,0,0,0
8 BIO SCHMECKT BESSER.,,0,0,0,0,0,1
80 1kg Cheery Herbal Tea loose org.,0,0,0,0,0,0,0
80 1kg Lots of Love Herbal Tea loose org.,0,0,0,0,0,0,0
801kg 89.,0,0,0,0,0,0,0
801kg 99.,0,0,0,0,0,0,0
89 1kg Fennel Tea org.,0,0,0,0,0,0,0
891kg 158.,0,0,0,0,0,0,0
90 1kg Yarrow loose org.,0,0,0,0,0,0,0
90 Book Auf der Sonnenseite On the sunny side  24.,0,0,0,0,0,0,0
90 Company Press Imprint Data protection Service Delivery  Payment FAQ Terms  Conditions Withdrawalreturn Cookie settings B2B Certificates Newsletter registration I have read and accepted the data protection statement.,0,0,0,0,0,0,0
901kg 49.,0,0,0,0,0,0,0
99  147.,0,0,0,0,0,0,0
99  149.,0,0,0,0,0,0,0
99  199.,0,0,0,0,0,0,0
99  99.,0,0,0,0,0,0,0
A big step Speaking of family Ana and Daniel had to leave friends and relatives behind for their dream of having their own farm.,0,0,0,0,0,0,0
"A big step, which is rewarded with a view of their herb fields each morning.",0,0,0,0,0,0,0
A centuries-old brick country farmyard in mint condition.,0,0,0,0,0,0,0
A collaboration with adventure Gaining a foothold in Albania has been challenging.,0,0,0,0,0,0,0
A conversion of the TA factor into the MGO factor is not possible.,0,0,0,0,0,0,0
"A farming family, strong and refreshing, like their chocolate mint.",0,0,0,0,0,0,0
A large family with its own access to a sea of flowers.,0,0,0,0,0,0,0
A logistical challenge The farming families live in the middle of the jungle.,0,0,0,0,0,0,0
"A lot of manual labour goes into growing pansies, golden lemon balm, vegetables, potatoes, dandelions, poppy seeds on nine hectares or land.",0,0,0,0,0,0,0
A lucky life decision with a natural vision.,0,0,0,0,0,0,0
A proverb that could not be more fitting for the Grünstäudl family farm.,0,0,0,0,0,0,0
A proverb that could not be more fitting for the Grünstäudl family farm.,0,0,0,0,0,0,0
A start has been made.,0,0,0,0,0,0,0
A visit is planned.,0,0,0,0,0,0,0
"Accordingly, agricultural areas are relatively small.",0,0,0,0,0,0,0
"After all, the sign of a free farmer has always been the door marked with 24 sun rays.",0,0,0,0,0,0,0
"After the work is done, they can dream of the warm sea of flowers, even during the cold winter months.",0,0,0,0,0,0,0
Agriculture yields monotonous fruits Potatoes and corn fields as far as the eye can see.,0,0,0,0,0,0,0
"Albania - tradition meets enthusiasm Although only 700 km away from the Waldviertel, Shkodra in the north of Albania, seems like another world.",0,0,0,0,0,0,0
alfalfa org.,0,0,0,0,0,0,0
alfalfa org.,0,0,0,0,0,0,0
All the best from the region World.,0,0,0,0,0,0,0
All the Best Herbal Tea loose org.,0,0,0,0,0,0,0
"Although Christa and Josef Krexner run a cash-crop production typical of the Weinviertel region, they run a rather untypical operation on their farm in the village of Kronberg.",0,0,0,0,0,0,0
Although the clocks are ticking differently.,0,0,0,0,0,0,0
"Among other things, MGO is responsible for premature aging of the cells and is also produced during the combustion of diesel.",0,0,0,0,0,0,0
"And - we could hardly believe our eyes  he uses the same cutting machine as our very own Kurt Kainz, one of our treasured pioneer farmers.",0,0,0,0,0,0,0
And our customers can enjoy a wide range of SONNENTOR products.,0,0,0,0,0,0,0
"And so, he had an inspiring idea.",0,0,0,0,0,0,0
And the result is noticeable.,0,0,0,0,0,0,0
"And vines thrive well here, and happiness can be felt everywhere.",0,0,0,0,0,0,0
"And without them, things would be over very quickly!",0,0,0,0,0,0,0
"And, according to permaculture principles, they are flourishing.",0,0,0,0,0,0,0
"Andrä at Zicksee has literally inhaled the essence of this plant, which sweetish-aromatic seeds give dark breads and pastries a unique taste.",0,0,0,0,0,0,0
anise org.,0,0,0,0,0,0,0
anise org.,0,0,0,0,0,0,0
anise org.,0,0,0,0,0,0,0
anise org.,0,0,0,0,0,0,0
"Aniseed, psyllium seeds and caraway are only a few of his specialties.",0,0,0,0,0,0,0
"Anyone who founds a new company here surely hasnt done well at business studies, right?",0,0,0,0,0,0,0
"Anyone who founds a new company here surely hasnt done well at business studies, right?",0,0,0,0,0,0,0
apple pieces fine cut org.,0,0,0,0,0,0,0
apple pieces org.,0,0,0,0,0,0,0
apple pieces org.,0,0,0,0,0,0,0
applemint org.,0,0,0,0,0,0,0
Around 60 tons of fresh flowers are harvested every year.,0,0,0,0,0,0,0
arugula org.,0,0,0,0,0,0,0
arugula org.,0,0,0,0,0,0,0
"As a contrast, white poppy, an old poppy variety with nutty aroma on the other hand, stay closed and are much trickier to empty.",0,0,0,0,0,0,0
"As a one-man company, the then 23-year-old, started to travel from farmers market to farmers market, selling his herbs.",0,0,0,0,0,0,0
"At 1800m above sea level and with around 95 humidity, pepper, lemon grass and cloves are among the plants that find the best growing conditions here.",0,0,0,0,0,0,0
"At around 800m altitude, in the provincial town of Jan, the Cooperativa de Servicios Multiples Jesus Solidario Ltda grows and sells coffee.",0,0,0,0,0,0,0
At harvest time there are always additional helpers.,0,0,0,0,0,0,0
"At moments like this, Anita is pleased to have traded her office job for working on the farm.",0,0,0,0,0,0,0
"At the Frei-Hof, every little plant finds the best place to spread.",0,0,0,0,0,0,0
Auch.,0,0,0,0,0,0,0
Aufreiter Family The fact that SONNENTOR Fortune Tea is produced at the Aufreiter farm is no coincidence.,0,0,0,0,0,0,0
Ayurveda Magic Salt fine package  2.,0,0,0,0,0,0,0
Balance tea from SONNENTOR is as made for the Ronagls or should we say by the Ronagls?,0,0,0,0,0,0,0
"Based on five value columns, it transfers relationships to the economic market.",0,0,0,0,0,0,0
basil org.,0,0,0,0,0,0,0
"Bauer Family The Bauers are one of the first three families to grow herbs and spices for SONNENTOR in Seyfrieds, Lower-Austria.",0,0,0,0,0,0,0
Beautiful lavender fields as far as the eye can see this is what greeted us when we visited Bulgaria for the first time.,0,0,0,0,0,0,0
Beautiful lavender fields as far as the eye can see this is what greeted us when we visited Bulgaria for the first time.,0,0,0,0,0,0,0
Because we do not want to rely on a logo when it comes to our valuable raw materials.,0,0,0,0,0,0,0
Bee happy!,0,0,0,0,0,0,0
beetroot org.,0,0,0,0,0,0,0
"Besides his work in the vineyards, he and his family grow top quality blue poppy, psyllium, fennel, pumpkin seeds, coriander, thyme, lemon balm, peppermint, oregano and blue fenugreek for SONNENTOR.",0,0,0,0,0,0,0
Best conditions for herbs Untouched nature and small fields offer the best conditions for wild collections and the cultivation of special herbs.,0,0,0,0,0,0,0
Black Tea Ceylon org.,0,0,0,0,0,0,0
blackberry leaves org.,0,0,0,0,0,0,0
blackberry leaves sweet org.,0,0,0,0,0,0,0
blood orange org.,0,0,0,0,0,0,0
"Blossoms, for example, need a lot of manual work from sowing to harvest.",0,0,0,0,0,0,0
Book Wer spinnt gewinnt  26.,0,0,0,0,0,0,0
Bosnia and Herzegovina Not all herbs and spices are cultivated in the field.,0,0,0,0,0,0,0
"Both family farms are in Bad Sooden-Allendorf, the geographic center of Germany.",0,0,0,0,0,0,0
Both is correct.,0,0,0,0,0,0,0
Both is correct.,0,0,0,0,0,0,0
buckwheat herb org.,0,0,0,0,0,0,0
Bulk spice tins Gifts Vouchers Gift boxes Christmas time for your parents Topic Boxes Gift-wraps Happy birthday gifts get well soon!,0,0,0,0,0,0,0
Business operators are rewarded for their appreciative conduct.,0,0,0,0,0,0,0
But back to Balance tea.,0,0,0,0,0,0,0
But back to grey poppy.,0,0,0,0,0,0,0
"But if there is truth in the proverb If you want to be desired, make yourself rare, help is on its way.",0,0,0,0,0,0,0
But not Johann.,0,0,0,0,0,0,0
But not to any field they were particularly taken with Mediterranean herbs.,0,0,0,0,0,0,0
But there is one challenge the individual farmers are scattered across vast areas and can only be reached with great effort.,0,0,0,0,0,0,0
But this didnt deter Johannes.,0,0,0,0,0,0,0
"By the way, for those who can read between the lines, Green also stands for perseverance, helpfulness and contentment.",0,0,0,0,0,0,0
"By the way, not all varieties are suitable for grinding into spice powder.",0,0,0,0,0,0,0
"By the way, numerous centenarian olive trees that grow on their 11 hectares of land allow Ana and Daniel to produce their own olive oil.",0,0,0,0,0,0,0
"By the way, the name Reiser derives from the grain cuts well which means that there will be a good yield.",0,0,0,0,0,0,0
calendula org.,0,0,0,0,0,0,0
calendula org.,0,0,0,0,0,0,0
camomile org.,0,0,0,0,0,0,0
camomile org.,0,0,0,0,0,0,0
caraway org.,0,0,0,0,0,0,0
caraway org.,0,0,0,0,0,0,0
carrots org.,0,0,0,0,0,0,0
Cars are not very useful here.,0,0,0,0,0,0,0
"Cheery bears, honey heart biscuits, waffles, coffee tasting samples for ground coffee, the outer wrapper of the herb pillows, and chilled jug teas.",0,0,0,0,0,0,0
Chicken  co roam freely and live a happy life.,,0,0,0,0,0,0
chili flakes org.,0,0,0,0,0,0,0
Chilled Jug Orange-Basil Tea org.,0,0,0,0,0,0,0
chocolate mint org.,0,0,0,0,0,0,0
"Christian grows anise, coriander and, like his father, caraway for SONNENTOR.",0,0,0,0,0,0,0
"Christian has a lot in common with his father John, and yet he enjoys marching to the beat of his own drum.",0,0,0,0,0,0,0
cilantro org.,0,0,0,0,0,0,0
cinnamon Ceylon org.,0,0,0,0,0,0,0
Cinnamon Ceylon sticks org.,0,0,0,0,0,0,0
Cleopa and Agnes also look after over 600 farming families  from the cultivation of their produce to the transport.,0,0,0,0,0,0,0
"Cleopa has a specially built drying plant, which is heated with the help of a wood stove.",0,0,0,0,0,0,0
cloves org.,0,0,0,0,0,0,0
coconut flakes org.,0,0,0,0,0,0,0
coffee org.,0,0,0,0,0,0,0
Coffee prices around the world are usually based on the stock market.,0,0,0,0,0,0,0
Common Mallow loose org.,0,0,0,0,0,0,0
common mallow org.,0,0,0,0,0,0,0
"Compared to other infusion bags, they are more economical and are great way to enjoy loose teas.",0,0,0,0,0,0,0
coriander org.,0,0,0,0,0,0,0
coriander org.,0,0,0,0,0,0,0
cornflowers blue org.,0,0,0,0,0,0,0
cornflowers org.,0,0,0,0,0,0,0
cornflowers red org.,0,0,0,0,0,0,0
Country or ingredients All regions Albania Austria Bosnia  Herzegovina Bulgaria Burkina Faso China Colombia Croatia Czechia Germany Greece Hungary Italy Kosovo New Zealand Nicaragua Peru Portugal Romania Spain Sri Lanka Tanzania Turkey Region Reset filter Retry The mild climate of Albania provides ideal conditions for Mediterranean herbs.,0,0,0,0,0,0,0
cress org.,0,0,0,0,0,0,0
cumin org.,0,0,0,0,0,0,0
cumin org.,0,0,0,0,0,0,0
Curious?,0,0,0,0,0,0,0
Das gilt für nah und fern.,0,0,0,0,0,0,0
Doesn't sound that bad for spending a few cents more.,0,0,0,0,0,0,0
Donkeys or cows take care of the transport.,0,0,0,0,0,0,0
"Dont get us wrong, we all love the wonderful spuds that grow here in the Waldviertel.",0,0,0,0,0,0,0
double chamber bag  138.,0,0,0,0,0,0,0
double chamber bag  3.,0,0,0,0,0,0,0
double chamber bag  4.,0,0,0,0,0,0,0
double chamber bag  99.,0,0,0,0,0,0,0
double chamber bag Heavenly Christmas Delight Tea loose org.,0,0,0,0,0,0,0
Double-chamber bags Double chamber bags are probably the most common tea bags.,0,0,0,0,0,0,0
"Due to the comparatively low yield, lentils disappeared from the fields in the middle of the last century, until a man with leather hosen and braces - namely Hans-Dieter  swung the Leisabeidl over his shoulder once again.",0,0,0,0,0,0,0
"Due to the high amount of precipitation in the region, air drying is usually not enough to guarantee good quality coffee.",0,0,0,0,0,0,0
"Each honey has a TA-factor, but with Manuka honey it is particularly high.",0,0,0,0,0,0,0
"Each tea leaf, spice, and cocoa bean.",0,0,0,0,0,0,0
ecogood.,0,0,0,0,0,0,0
"Edith Gutmann, founder of SONNENSCHEINCHEN and early childhood educator.",0,0,0,0,0,0,0
elderflowers org.,0,0,0,0,0,0,0
elderflowers org.,0,0,0,0,0,0,0
"Endrit Kullaj, our local partner, is the key point of contact.",0,0,0,0,0,0,0
"Enjoying the short break from work, Renate enthuses how she loves the extensive plains typical of the Seewinkel and nature with its many animal species.",0,0,0,0,0,0,0
"Entdecke neue Produkte, probiere kinderleichte Bastelideen und Rezepte und lerne mehr über Nachhaltigkeit.",0,0,0,0,0,0,0
Es.,0,0,0,0,0,0,0
Especially because growing herbs was not easy at the beginning.,0,0,0,0,0,0,0
"Especially during the harvest season, they enjoy the quality of their work together with many helpers  some come from the neighbouring Slovakia.",0,0,0,0,0,0,0
"Especially for food products, it fulfills important tasks It protects goods and their valuable ingredients, helps to transport them unharmed and ensures that customers receive important information on our products.",0,0,0,0,0,0,0
"Especially the fennel they grow for SONNENTOR takes up a lot of time, but when it also refines homemade bread, the Zsiviczas dont mind and are already looking forward to their next guest.",0,0,0,0,0,0,0
"Even today, the people of Gussenstadt are jokingly called Leisabeidl by their neighbours, because farmers used to go from house to house with their shoulder-sacks to sell their lentil harvest.",0,0,0,0,0,0,0
Evening Tea loose org.,0,0,0,0,0,0,0
Evening Tea org.,0,0,0,0,0,0,0
Everyone works together on the farm - from young to old.,0,0,0,0,0,0,0
Everything at SONNENTOR starts with them.,0,0,0,0,0,0,0
Everything there is to know about hospitality in Burgenland.,0,0,0,0,0,0,0
Farmers are called fermierii in Romania and agricultores in Nicaragua.,0,0,0,0,0,0,0
Father and daughter are enthusiastic hunters.,0,0,0,0,0,0,0
fennel org.,0,0,0,0,0,0,0
fennel org.,0,0,0,0,0,0,0
fennel org.,0,0,0,0,0,0,0
fennel org.,0,0,0,0,0,0,0
fennel org.,0,0,0,0,0,0,0
fenugreek org.,0,0,0,0,0,0,0
"Filled with cut leaves, pieces of fruit and spices, the aroma can develop quickly and intensively in the cup.",0,0,0,0,0,0,0
Following the sun It didnt take long to find a suitable piece of land.,0,0,0,0,0,0,0
Food tastes better when it can be enjoyed with a clean conscience.,,0,0,0,0,0,0
"For centuries, Albdorf was the center of lentil cultivation.",0,0,0,0,0,0,0
"For example, dandelion plants start off in pots until they are big enough to be put out on the field.",0,0,0,0,0,0,0
"For more information, visit www.",0,0,0,0,0,0,0
For Sproegnitz.,0,0,0,0,0,0,0
For the financial balance is not the right tool to make statements about these soft criteria.,0,0,0,0,0,0,0
"For this reason, so-called field days are held regularly.",0,0,0,0,0,0,0
"For this reason, we put out our feelers in 2007 to see if we could establish a partnership with Albanian farmers.",0,0,0,0,0,0,0
For those who want to know applemint org.,0,0,0,0,0,0,0
Fortune Herbal Tea loose org.,0,0,0,0,0,0,0
Fortune Herbal Tea org.,0,0,0,0,0,0,0
Fresh ingredients - carefully packed Happy Easter Tea loose org.,0,0,0,0,0,0,0
From here SONNENTOR gets the aromatic cumin.,0,0,0,0,0,0,0
From here we source pepper and cinnamon directly.,0,0,0,0,0,0,0
From the catwalk to the field The couple worked successfully in Portugal in the fashion and music industry for many years.,0,0,0,0,0,0,0
From the field to the pack - on the farm Acid-Base Balance Herbal Tea loose org.,0,0,0,0,0,0,0
"Fürst Family Windpassing, as the name suggests, is a windy place.",0,0,0,0,0,0,0
g.,0,0,0,0,0,0,0
g.,0,0,0,0,0,0,0
Geht.,0,0,0,0,0,0,0
